disposition,issue_code,issue_label,brand,part_ref,source_sku,source_display_id,part_name,relationship_count,hotspot_occurrences,schematics,candidate_evidence,required_action
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050094f,,050094F,Spool,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050099f,,050099F,"Head Bushing",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050109f,,050109F,Hub,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050110f,,050110F,050110F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050115f,,050115F,"Spring, Drive Dog",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050140f,,050140F,"Screw, 6.52 X 5.09",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050141,,050141,"Support, Left Chain Roller",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050144f,,050144F,"Link Tube",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050154,,050154,"Bearing Bracket",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050163,,050163,"Guide, Main Chain",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050500,,050500,"Brake Roller",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,051105,,051105,"Side Plate, SST",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052011,,052011,"Drip Guard",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052121f,,052121F,Shaft,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052148,,052148,"Bushing, Plastic",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052149,,052149,"Sprocket Bushing",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052150,,052150,"Brake Adjuster",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052152,,052152,"Side Plate Spacer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052576,,052576,"Brake Spring Mount",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054048f,,054048F,"Baffle Plate Ass'Y",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054095f,,054095F,"Creaser Arm Assy",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054096f,,054096F,"Creaser Arm Assy",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054104,,054104,"Tape Runner Assy, Left",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054114f,,054114F,"Sprocket Assembly",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054116f,,054116F,"Drive Dog Assy",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054118f,,054118F,"Drive Dog Holder Assembly",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056100f,,056100F,"Taper Head, No Logo",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056142f,,056142F,056142F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,058126f,,058126F,"Drive Chain - S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059014,,059014,059014,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059024,,059024,"Chain Keeper",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059025,,059025,"Cotter Pin. 5/64 X 1/2 S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059044,,059044,Insert,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059047,,059047,"Screw 2-56 X 1/8 Bind Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059078,,059078,"Bearing Nyliner",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059082,,059082,"Drum Washer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059085,,059085,"Screw 8-32 X 1/4 Fil. Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059092,,059092,"Screw 8-32 X 1-1/2, Slotted Rd. Hd., S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059108,,059108,059108,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059119,,059119,059119,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059123,,059123,059123,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,219095,,219095,Washer,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050577,,050577,"Brake Torsion Spring",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052125,,052125,052125,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050017,,050017,"Collar Bushing",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050019,,050019,"Disengaging Cam",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052036,,052036,"Base Bracket",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052051,,052051,Key,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059332,,059332,"O-Ring, 1mm x 11mm",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050034f,,050034F,"Disengaging Rod",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059040,,059040,"O Ring, 568-006 Buna",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052080,,052080,"Snap Out Cover",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059328,,059328,"O-Ring, 1-3/4 ID x 1-7/8 OD x 1/16 wide",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052052,,052052,Lock,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050041f,,050041F,"Disengaging Rod Bearing",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050599,,050599,"Main Shaft Washer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059264,,059264,"4-40 X 7/16 Binding Head Screw",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052055,,052055,"Taper Head Enclosure",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050098f,,050098F,050098F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050123,,050123,Cam,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059117,,059117,059117,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050058,,050058,"Control Valve",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050003,,050003,"Wiper, Control Valve",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050004,,050004,"Wiper, Retainer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059005,,059005,"Nut 4-40 Hex S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,051001,,051001,"Outlet Valve Handle",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059056,,059056,"Machine Screw, 2-56 X 3/16 Fillister Hea",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059057loctiteandtorquesecurely,,"059057, LOCTITE AND TORQUE SECURELY","059057, LOCTITE AND TORQUE SECURELY",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,051243,,051243,"Stub Shaft",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059206,,059206,"Nut 1/4 - 20 Heavy Hex. S.S 303",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059201,,059201,"1/4-20 Hex Nut, Slotted",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050204,,050204,"Cup Washer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050200,,050200,"Plastic Piston",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050205,,050205,"Cup Bolt, 1/4-20 X 7/8 Hex Head",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052401b,,052401B,"Plunger Stop, Small",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050203,,050203,"Plunger Cup",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050422rubberpadtyprepaironly,,"050422 Rubber Pad, Typ. (Repair Only)","050422 Rubber Pad, Typ. (Repair Only)",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052403,,052403,"Plunger Stop Locking Strap",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059238,,059238,"1/4-20 X 1/2 Screw Fl Hd Socket Cap",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050402b,,050402B,"Band Clamp, Black",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054209f,,054209F,"Main Cable Assy",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059323,,059323,"10-32X5/8 Button Hd Soc Cap Screw",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052400b,,052400B,"Spool Mount",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,889009,,889009,"5/32 X 1'' Spring Pin. 18-8 S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,709043,,709043,"#63 ""S"" Hook 18-8 S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054245f051262bushingnotshownrepaironly,,"054245F (051262 BUSHING) (NOT SHOWN) (REPAIR ONLY)","054245F (051262 BUSHING) (NOT SHOWN) (REPAIR ONLY)",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050405b,,050405B,"Keeper Axle, Black",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052404b,,052404B,"Keeper Yoke",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052408,,052408,"Spool Post",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,709034,,709034,"O'Ring 568-210 Buna",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050244,,050244,Spool,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052407b,,052407B,"Keeper Tube Cradle",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052409,,052409,"Keeper Wireform",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052415a,,052415A,"Control Tube, Anodized",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050418,,050418,"Roller Axle",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050413,,050413,"Control Tube Wheel",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050410b,,050410B,"Control Tube Flange, Black",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050412,,050412,"Wheel Keeper Wireform",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059426,,059426,"6-32 X 5/8 Soc. Hd. Cap Screw",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052214,,052214,"Wheel Enclosure",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059331,,059331,"10-32 x 5/16 Hex Soc Set TY A Cup Pt",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050229,,050229,Band,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059230,,059230,"Screw 5-40 X 7/16 Bind",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050212f,,050212F,Nut,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052226,,052226,"Control Arm Guide, Molded",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,052221,,052221,"Control Arm Boss",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059329,,059329,"Screw, 10-32 x 1, Phillips FH Undercut",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059330,,059330,"Jam Nut, 10-32 x 1/8",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054219,,054219,"Control Arm Assy.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",level5,10,,10,10,1,0,level5-compound-pump-4-771,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",level5,11,,11,11,1,0,level5-compound-pump-4-771,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",level5,28,,28,28,1,0,level5-compound-pump-4-771,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",level5,6,,6,"FB 10in MEGA Front Plate",1,0,level5-10-inch-mega-flat-box-4-768,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
